tid	uid	text	date	gender	age	city	state	country	ethnicity	label
2413877982271767548	5795362811312322653	user tuitwer es una erramienta q puede llegar a todo el mundo ... si pudiésemos hacerles llegar al mundo árabe … url	2018-8-3	x	x	Córdoba	Andalusia	1	x	0
4684843675971241472	-103329430759261172	me pasa con mis amigos árabes : v url	2018-8-6	1	0	Cartagena	Bolivar	0	1	0
-8376337245967925827	5525350381284892768	puta madre , buscar trabajo en méxico , es entrevistarte con argentinos , colombianos , peruanos , brasileños y mis favo … url	2018-7-28	0	0	Canutillo	Texas	0	0	0
358019692003887788	-5171832428939425017	user callate maldita zorra , te extraño volve ya	2018-1-14	1	0	x	x	x	0	1
1876704497056833880	-8454859912412514871	y tú eres la perra mayor , hux . no te muerdas la lengua . — rueda los ojos , colocándose aquel gorro y quitándole el p … url	2017-12-18	1	1	x	x	x	1	0
-7785126165001072488	447157510528192683	user cállate negra de mierda . tu jefe político se cago en el los jubilados cuando fue jefe de gabinete . flor de hija de puta sos	2017-12-17	0	0	Funes	 Argentina	0	0	1
2357468394629074158	4120903190198788463	todo tu eres bien perra mamaguevo jajajajajajajaja . url	2017-12-31	0	1	Caracas	Capital District	0	1	1
8133032770597135227	5467549414518019900	user cállate perra por qué yo tq	2017-12-15	1	1	x	x	x	1	1
8617456664226539484	-8129006774273310745	el master de casado no ha sido gratis . lo van a pagar los inmigrantes . url	2018-8-6	x	x	x	x	1	x	0
764807120221354042	-4304589572475380555	gracias a dios mis papas me enseñaron hablar bastante bien y no ando por la calle gritandome puta con " amigas " 😊	2017-12-13	1	1	Boulogne-sur-Mer	Hauts-de-France	0	1	0
-5012158952230565521	1978344768847297934	user vamos divaza tu puedes 💝 👑 tu eres la mas perra ❤ 🎆 👑	2018-1-13	1	1	Tulancingo	Hidalgo	0	1	1
-3267961880856724458	-2871363162500425086	a ver si es verdad y , dejando de ser un bulo , se impone un poco de cordura en europa . url	2018-8-5	x	x	x	x	x	x	0
-3333325732317346223	2191853353665121148	user me olvidé un millón de cosas , pero bueno , tu novia es muy doris . te amo mucho , zorra . me encantas demasiado .	2017-12-25	1	1	x	x	x	1	0
-1856481142872571952	-7617707002609932885	user puta que sad callate	2017-12-27	1	1	San Juan	San Juan Province	0	0	1
351527409057406231	3503556910794974486	ufff cuando suena árabe en le lac se me para el pene	2018-8-5	0	0	x	x	x	0	0
661821300411951090	-749721414161992202	todo es ji ji y ja ja con los chistes sobre árabes y bombas hasta que te toca con uno de ellos en un vuelo	2018-8-6	0	0	General Escobedo	Nuevo Leon	0	1	1
-8168008819524798459	-1958994435843495232	user movimiento semen rt please !	2015-10-15	x	x	x	x	x	x	0
-7836457354111151380	7017670997455546167	la novia es mas puta y el pelotudo sigue estando con ella , ni pa bosta la mina mas zorra y el ni hablar mas gil todavía , le re kbio	2018-1-13	0	1	Venado Tuerto	Santa Fe Province	0	0	1
3347878066804552011	-6801351058061398980	hay una chica que grita como la puta madre callate por dios hashtag	2017-12-18	0	1	x	x	x	0	0
57677545818777267	-4923059355589189319	user user tu eres el alemán tonto que usa el traductor porque no tiene ni puta idea de hablar … url	2017-12-23	x	x	Palma	Balearic Islands	1	x	0
-5203965976163378323	-5989516500099957273	varios me han dicho " chama pero vente sin papeles , vete de venezuela con la cédula " pregunta ¿ ustedes son mrcos o q … url	2018-8-6	x	x	x	x	x	x	0
-7160707083223401897	-3157480514598066566	que horrible verte así sofi , como te voy a extrañar mi perra loca ! espero que estes en un lugar mejor , y tengas todo lo que mereces !	2017-12-13	x	x	x	x	x	x	1
1368764620342120302	-7459955303920207336	user user user imbécil dice ! ! luego vais de educados y pacíficos y sois auténtica escoria ... basura	2017-12-12	x	x	x	x	x	x	0
-1504467439953806984	617193866204429829	user user callate cara de culo y jodete en la puta cárcel	2017-12-13	x	x	x	x	x	x	0
5810958416948694836	-921375926485408034	user user tu eres un poco bastante hijo de la gran puta no ? y no es una pregunta cabronazo . es una … url	2017-12-12	1	1	x	x	x	0	0
-188359735708787958	-378309741955696975	nada colau user ⁩ la protectora de moromierdas delincuentes y violadores tapa otra reyerta de hashtag en … url	2018-8-5	x	x	x	x	x	x	1
-1800918501721861485	5416720854674431579	y muchas de esas miles de violaciones son de parte de tus queridos refugiados . por cierto estafador ponte a trabaja … url	2018-8-5	x	x	x	x	x	x	1
9218985550435981010	-7815717594324865839	hay cosas que por sabidas se callan pero por calladas nos olvidamos de que existen pagaras perra y con lo que mas t … url	2018-1-3	0	0	x	x	x	0	1
-8278312141796098926	5956911292453206077	user tu eres bien puta no te importa nahh . 😂	2017-12-11	1	1	Miami	Florida	0	1	1
-5693595166107255223	7485911712887955408	user user hashtag y una vuelve con el poporopo como una flo	2018-1-10	x	x	x	Michoacán	0	x	1
4566979368285908340	1625883419434829674	user jajaja callate que vos tampoco te quedas atras zorra	2018-1-3	x	x	Córdoba	Cordoba	0	x	1
-2871524761235225786	-8677496905432927280	solo quiero mover el culo con arabe y venirme a dormir	2018-8-5	1	1	Baradero	Buenos Aires Province	0	0	0
-3609206248948863795	328308897639954932	chile unidos no mas inmigrantes basta user user url	2018-8-6	x	x	x	x	x	x	1
-795016614713849252	-2823194636398794277	cuando no tienen a eta , o a catalunya o los inmigrantes o todos a la vez , la cuestión es hablar de algo , con lo que … url	2018-8-6	x	x	Catarroja	Valencian Community	1	x	0
-104578863446959978	-6253377632666223225	si nunca has sido víctima de acoso , abuso o violación es complicadísimo que entiendas el dolor , miedo e impotencia … url	2018-1-14	1	0	x	x	x	0	0
5242561200216537281	-719667116565557682	user user eso es no tener ni puta idea de gestión ni dos dedos de frente , al margen de lo patriarcal .	2017-12-11	1	0	x	x	x	0	0
1978114039571931859	4685290399761643891	user user user user user i call my best friend puta zorra cerda imbécil . true love .	2018-1-10	1	1	x	x	1	0	1
-5182873892939327630	6541660636544602863	m.rajoy en los papeles de barcenas , no es mariano rajoy pablo casado aprueba el master sin ir a clase , sin hacer e … url	2018-8-6	x	x	Barcelona	Catalonia	1	x	0
-1172331757582181876	3471801097566786869	user callate hijo de puta . fuiste una mierda y vas a terminar tu vida siendo una mierda .	2017-12-16	x	x	x	x	0	x	0
-3062173318830791231	-4575169048838978274	pásame la receta . si son empanadas árabes me como una docena url	2018-8-4	1	0	x	x	x	0	0
-5839038968792005079	6095639957787749364	user omar prieto : “ extranjero sin identificación será puesto en la frontera ” envía al ejercito a tomar con … url	2018-8-4	x	x	Zaragoza	Aragon	1	x	1
6893183542177584861	-5566450164050909559	el ministerio de exteriores de arabia saudita ha declarado persona non grata al embajador de canadá en riad . al di … url	2018-8-6	x	x	x	x	0	x	0
-2034707457224293489	5433236244368845179	" cállate zorra " el " cállate perro " de este semestre 😊	2018-1-10	1	1	Puebla	Puebla	0	0	0
-1664441920809533085	-4869823659883710765	hashtag reto : te reto a pegarte en la cara la mayor cantidad de ganchos de ropa ( no vas a superar los 1 … url	2017-12-22	x	x	x	x	x	x	0
-2725457285910845841	-2622268794278388591	un tío me ha tirado ficha por la foto con la olla en la puta cabeza en instagram de verdad ya es que no puedo enseñar ni mi olla roñosa	2017-12-15	x	x	x	x	x	x	0
3685478134723027203	4724799421515992585	hashtag gobernador del zulia , anunció que extranjeros indocumentados serán deportados . hashtag en … url	2018-8-4	1	1	x	Wisconsin	0	1	1
8877833853571146953	9110733832985732872	user user ojala usaras vestidos y tacos para que seas felíz como mereces perra	2017-12-17	x	x	x	Samut Prakan	0	x	1
-1801280097906193524	-6337241993595438977	user cállate zorra que no fuiste capaz de contestar mi mensaje 😒	2017-12-22	1	1	x	x	x	1	1
9074520377840096310	680238761116821875	user la celebración de carmona algún sportinguista aún tiene la polla en la garganta hashtag	2017-12-18	x	x	x	Asturias	1	x	0
-6830199304366752059	3500608600408187885	los comunistas , han pasado de disparar a los que huyendo saltaban el muro en berlín , a si eres subsahariano darte paguita user	2018-7-29	0	0	x	x	x	0	1
5731449428787818886	-5966142350971441184	user le pega primero en la cara " tonto la polla "	2018-1-13	x	x	x	x	x	x	0
4016595217887372309	-9130309388932601552	el partido popular considera contradictorio el anuncio del psoe de que retirará las concertinas de ceuta y melilla … url	2018-8-5	x	x	x	x	x	x	0
-6572158172531436777	-1958994435843495232	" la feminidad busca igualdad , el feminismo sólo el poder " url	2015-10-24	x	x	x	x	x	x	0
8715953619375635160	386339667881735828	user user se puede llamar acoso cuando algunas mujeres usan minifaldas , escotes , descaderados , … url	2017-12-27	x	x	Bogota	Bogota	0	x	1
-5317002936964664216	-5925807912895942114	user callate puta y anda a dormir	2017-12-28	0	0	Merlo	Buenos Aires Province	0	1	1
-821453995616535542	-1904140012258179770	talvez la inmigración es también algo muy arraigado entre los nicas , mis tíos tuvieron que huir del servicio milita … url	2018-8-5	x	x	x	x	0	x	0
7185710238361133916	-1557371995590217138	user user no creo que nadie confunda acoso con seducción ni violación con fantasia sexual .	2018-1-10	1	0	Buenos Aires	Buenos Aires	0	0	0
8060797703790253115	184481150879701259	user es más , a mí debería importarme una puta mierda que tú por la playa vayas enseñando el rabo . es as … url	2017-12-28	x	x	x	x	x	x	0
-7527344709236296048	3760974623909873087	e insisto con esto de " libertad de expresión , puedo decir lo que quiero " claro , nunca en la puta historia enseñaron … url	2018-1-4	x	x	x	x	0	x	0
8406082178470237578	-8842598036347040740	esto es posesión , machismo , acoso , violación a la intimidad de la persona , y nadie cae en la cuenta que están así p … url	2018-1-14	1	1	Huelva	Andalusia	1	0	0
397959061110108732	2725265740573214791	los tomas asi puro como si fuera jugo y cuando te querés rescatar estas hablando en árabe url	2018-8-4	1	1	x	x	x	1	0
8993803916380415246	8967344963769220340	siempre me cargó ese cuico culiao aspiracional , súperalo amigo , eres sudaca y gay .	2018-7-29	x	x	Puerto Williams	Magallanes y la Antártica Chilena Region	0	x	1
8856468550764575121	8433128529725964153	la hashtag en hashtag consiste en que a tus hijos les tienes que comprar las vacunas tú , xo a los inmigra … url	2018-8-6	0	1	x	x	x	1	1
6650876713741720219	-3535263788948147313	con tantos casos de violacion y acoso sexual , vamos a concluir que el mas sanito de todos era michael jackson	2017-12-14	0	0	Madrid	Community of Madrid	1	0	0
-86159214612487512	5793052662786572989	un día me dieron un consejo muy bueno : si no vas a decir nada inteligente , cállate la puta boca . aplicároslo porfa .	2017-12-17	1	0	x	x	x	1	0
2546541265066552565	6175155510056881362	hay dos sitios dónde hay que ir sin prisas : a echar unos papeles y al peluquero .	2018-8-3	x	x	x	x	x	x	0
7992000870139473815	-4918766225983353379	user callate hijo de puta ! mi madre murió esperando que le pagues el juicio que ganó cuando vos estabas en … url	2017-12-14	0	0	Rosario	 Argentina	0	0	0
3796676520515146802	2066818526053498312	esta encontra del racismo pero usa chingos de filtros para verse más blanca , y se pinta el cabello de güera . no mames compa	2018-8-2	x	x	San Juan	San Juan	0	x	1
-3528748462773681563	-7656101550600313188	jajajajaja zorra sos vos mi amor , por teclado somos todas malas eh pero en la cara nunca nada vos , ridícula 😘	2018-1-14	1	1	Chascomús	Buenos Aires Province	0	0	1
338943084464022383	-924696271280969131	demasiadas manos para mover la batuta al user url user user user … url	2018-8-2	0	0	x	x	x	0	0
-2711548360924435999	927654654788637085	pietrapierce story : purs sangs arabes stars des festivites a agar el m ... url	2018-8-2	x	x	Viviers	Auvergne-Rhône-Alpes	0	x	0
2948718698879441001	-5914992241607821216	que nacionalidad o etnia crees que se adapta mejor a la vida occidental europea ( tema derechos y libertades , mujer , … url	2018-8-2	x	x	x	x	x	x	1
265210797452276857	-1777915258834351084	user user tu eres más tonto que un bocao en la polla chaval	2017-12-13	0	0	x	x	x	0	0
-6796367847048782591	356367569593019159	m da miedo cuando me sigue un árabe	2018-8-3	1	1	x	x	x	1	1
-3193146229308136505	-8459753922371002865	user cállate la puta boca challenge no eres una mierda de persona y si te draggean pues las cogemos y las ma … url	2017-12-13	1	1	Los Angeles	California	0	0	1
2406931127556433582	8007215371771276871	este tipo es un complice d todos estos años d bobolucion robolucion ahora ve al corrupto andres izarra y no ve todo … url	2018-7-30	0	0	x	x	x	0	1
8659805881212499821	1915059353827769115	lo de los bolardos obstaculizando las entradas del zoco árabe año tras año es de traca ... como para tener que salir … url	2018-8-5	0	0	Vitoria-Gasteiz	Basque Country	1	0	0
6196791125503007502	9048862879600610276	la forma que se me pegó la base de arabe , la escuché 75 veces hoy . 🤦 🏼 ‍ ♂ ️	2018-8-6	0	1	Río Primero	Cordoba	0	0	0
-4134495109176798313	-6849016679223265154	user callate hijo de puta , si vos apoyás el proyecto violento de la derecha	2017-12-15	1	1	San Luis	San Luis Province	0	1	0
-6948093163684258033	-554992611745824910	hashtag klan y nacho dando clases de doble tempo , en árabe	2018-8-5	0	1	Corrientes	Corrientes	0	1	0
-6235935064997367375	9206836844499235571	ustedes entienden que el interurbano la calera ( q es lo mas sudaca en medios de transporte ) pasa cada 15 minutos y … url	2018-7-31	0	1	x	x	x	1	0
2296949560421562337	-8572889493468688869	la primer comida del regreso a casa : tacos árabes ! ! ! hashtag hashtag hashtag en puebla , mex … url	2018-8-3	x	x	Puebla	 México	0	x	0
-2990262570582564820	-8544788502168998437	pasan las horas y user aún no ha convocado ninguna manifa en apoyo a esta menor . ninguna feminazi se sol … url	2018-8-6	x	x	x	x	x	x	1
-3522458990913769863	3159417011517813541	puro cuento este hashtag hashtag al narco régimen hashtag hashtag hashtag hashtag url	2018-8-3	x	x	Tulsa	Oklahoma	0	x	0
1433000657645547117	655879619322694950	user para nada , están hasta la polla de tonterías y se les nota	2017-12-18	0	1	Overland Park	Kansas	0	0	0
-8248126864340291376	6302012820240533441	dejus center apoya a los inmigrantes a través de talleres educativos y asesoramiento en brentwood y hempstead url	2018-8-6	x	x	Baldwin	New York	0	x	0
-5173357043237671040	-6050528922196683287	violencia machista , acoso escolar , violación de derechos humanos , privación de libertades , homofobia , racismo , prec … url	2018-1-1	0	1	Móstoles	Community of Madrid	1	0	0
2090662132870647131	-8834390923803930974	como puede ser que justifiquen un acoso o una violación porque " estaba borracho " loco yo también el finde estaba bo … url	2017-12-28	1	1	Tijuana	Baja California	0	0	0
8319872568300333542	-6477452676020984798	user user user user hijos de perra , para lo unico que sirven es para provocar y se … url	2017-12-18	x	x	Buenos Aires	Buenos Aires	0	x	0
-3438875843587387969	516172875122180191	no te mereces que te responda pero aún así , lo voy a hacer . no me conoces en absoluto para decir que soy una zorra . … url	2017-12-29	1	0	Barcelona	Catalonia	1	0	0
316137355862788430	-3186034428707128117	user user bueno tú eres su perra , no yo .	2018-1-10	1	1	x	x	0	1	1
3899268947531047960	2588258901043002549	user puto homófobo de mierda te voy a meter la polla en la garganta para que no vuelvas a decir gilipolleces	2017-12-13	0	1	Seville	Andalusia	1	1	0
-7131097796932574202	-7589050890342524078	maya khelladi , directora de la oficina de representación de caixabank en dubái , repasa las oportunidades de la econ … url	2018-7-31	x	x	x	x	x	x	0
